DateTime,lp_value,validation_status,dayType,season
2021-04-12 02:00:00,0.219,VAL,Weekday,Summer
2021-04-12 17:00:00,0.289,VAL,Weekday,Summer
2021-04-14 03:00:00,0.153,VAL,Weekday,Summer
2021-04-14 18:00:00,0.434,VAL,Weekday,Summer
2021-04-14 00:00:00,0.194,VAL,Weekday,Summer
2021-04-12 22:00:00,0.195,VAL,Weekday,Summer
2021-04-14 20:00:00,0.264,VAL,Weekday,Summer
2021-04-13 18:00:00,1.166,VAL,Weekday,Summer
2021-04-14 12:00:00,1.682,VAL,Weekday,Summer
2021-04-14 15:00:00,0.978,VAL,Weekday,Summer
2021-04-12 14:00:00,0.403,VAL,Weekday,Summer
2021-04-12 08:00:00,0.373,VAL,Weekday,Summer
2021-04-12 11:00:00,0.459,VAL,Weekday,Summer
2021-04-13 10:00:00,0.129,VAL,Weekday,Summer
2021-04-12 01:00:00,0.062,VAL,Weekday,Summer
2021-04-14 09:00:00,0.699,VAL,Weekday,Summer
2021-04-14 19:00:00,0.281,VAL,Weekday,Summer
2021-04-13 20:00:00,0.372,VAL,Weekday,Summer
2021-04-15 05:00:00,0.037,VAL,Weekday,Summer
2021-04-11 16:00:00,1.916,VAL,Weekend,Summer
2021-04-13 04:00:00,0.195,VAL,Weekday,Summer
2021-04-13 17:00:00,0.398,VAL,Weekday,Summer
2021-04-11 09:00:00,2.736,VAL,Weekend,Summer
2021-04-12 18:00:00,0.498,VAL,Weekday,Summer
2021-04-12 07:00:00,0.322,VAL,Weekday,Summer
2021-04-14 13:00:00,1.444,VAL,Weekday,Summer
2021-04-13 16:00:00,0.638,VAL,Weekday,Summer
2021-04-13 21:00:00,0.424,VAL,Weekday,Summer
2021-04-12 12:00:00,2.521,VAL,Weekday,Summer
2021-04-14 08:00:00,0.167,VAL,Weekday,Summer
2021-04-11 20:00:00,0.333,VAL,Weekend,Summer
2021-04-15 06:00:00,0.034,VAL,Weekday,Summer
2021-04-11 15:00:00,1.945,VAL,Weekend,Summer
2021-04-12 19:00:00,0.554,VAL,Weekday,Summer
2021-04-14 02:00:00,0.15,VAL,Weekday,Summer
2021-04-16 05:00:00,0.022,VAL,Weekday,Summer
2021-04-16 15:00:00,0.274,VAL,Weekday,Summer
2021-04-16 02:00:00,0.036,VAL,Weekday,Summer
2021-04-18 03:00:00,0.02,VAL,Weekend,Summer
2021-04-18 13:00:00,0.163,VAL,Weekend,Summer
2021-04-18 23:00:00,0.459,VAL,Weekend,Summer
2021-04-17 20:00:00,1.872,VAL,Weekend,Summer
2021-04-16 12:00:00,0.208,VAL,Weekday,Summer
2021-04-16 22:00:00,0.455,VAL,Weekday,Summer
2021-04-18 00:00:00,0.136,VAL,Weekend,Summer
2021-04-17 08:00:00,3.187,VAL,Weekend,Summer
2021-04-17 18:00:00,0.731,VAL,Weekend,Summer
2021-04-19 11:00:00,2.754,VAL,Weekday,null
2021-04-19 09:00:00,1.97,VAL,Weekday,Summer
2021-04-19 06:00:00,0.688,VAL,Weekday,Summer
2021-04-15 12:00:00,0.531,VAL,Weekday,Summer
2021-04-17 13:00:00,0.026,VAL,Weekend,Summer
2021-04-18 09:00:00,0.368,VAL,Weekend,Summer
2021-04-18 20:00:00,0.894,VAL,Weekend,Summer
2021-04-17 05:00:00,0.244,VAL,Weekend,Summer
2021-04-17 10:00:00,1.25,VAL,Weekend,Summer
2021-04-15 07:00:00,0.052,VAL,null,Summer
2021-04-19 03:00:00,0.261,VAL,Weekday,Summer
2021-04-17 22:00:00,0.116,VAL,Weekend,Summer
2021-04-17 02:00:00,0.224,VAL,Weekend,Summer
2021-04-18 06:00:00,0.994,VAL,Weekend,Summer
2021-04-16 08:00:00,0.027,VAL,Weekday,Summer
2021-04-16 00:00:00,0.274,VAL,Weekday,Summer
2021-04-19 00:00:00,0.173,VAL,Weekday,Summer
2021-04-16 10:00:00,0.751,VAL,Weekday,Summer
2021-04-16 07:00:00,0.043,VAL,Weekday,Summer
2021-04-16 17:00:00,0.137,VAL,Weekday,Summer
2021-04-17 09:00:00,3.059,VAL,Weekend,Summer
2021-04-18 08:00:00,1.088,VAL,Weekend,Summer
2021-04-18 18:00:00,2.04,VAL,Weekend,Summer
2021-04-17 16:00:00,0.866,VAL,Weekend,Summer
2021-04-17 03:00:00,0.154,VAL,Weekend,Summer
2021-04-19 04:00:00,0.051,VAL,Weekday,Summer
2021-04-15 15:00:00,0.326,VAL,Weekday,Summer
2021-04-16 06:00:00,0.207,VAL,Weekday,Summer
2021-04-18 12:00:00,0.116,VAL,Weekend,Summer
2021-04-18 07:00:00,0.408,VAL,Weekend,Summer
2021-04-18 19:00:00,2.042,VAL,Weekend,Summer
2021-04-16 11:00:00,0.733,VAL,Weekday,Summer
2021-04-17 15:00:00,0.438,VAL,Weekend,Summer
2021-04-16 23:00:00,0.366,VAL,Weekday,Summer
2021-04-15 14:00:00,0.191,VAL,Weekday,Summer
2021-04-18 01:00:00,0.059,VAL,Weekend,Summer
2021-04-19 05:00:00,0.361,VAL,Weekday,Summer
2021-04-16 18:00:00,1.004,VAL,Weekday,Summer
2021-04-15 09:00:00,0.266,VAL,Weekday,Summer
2021-04-19 10:00:00,1.783,VAL,Weekday,Summer
2021-04-17 04:00:00,0.056,VAL,Weekend,Summer
2021-04-17 14:00:00,0.228,VAL,Weekend,Summer
2021-04-15 13:00:00,0.276,VAL,Weekday,Summer
2021-04-15 23:00:00,0.11,VAL,Weekday,Summer
2021-04-19 02:00:00,0.128,VAL,Weekday,Summer
2021-04-17 01:00:00,0.24,VAL,Weekend,Summer
2021-04-16 09:00:00,0.203,VAL,Weekday,Summer
2021-04-17 11:00:00,0.583,VAL,Weekend,Summer
2021-04-17 21:00:00,0.846,VAL,Weekend,Summer
2021-04-16 19:00:00,1.913,VAL,Weekday,Summer
2021-04-15 10:00:00,2.021,VAL,Weekday,Summer
2021-04-15 20:00:00,1.839,VAL,Weekday,Summer
2021-04-18 02:00:00,0.248,VAL,Weekend,Summer
2021-04-18 17:00:00,1.868,VAL,Weekend,Summer
2021-04-18 22:00:00,0.316,VAL,Weekend,Summer
2021-04-16 01:00:00,0.063,VAL,Weekday,Summer
2021-04-16 21:00:00,1.652,VAL,Weekday,Summer
2021-04-18 14:00:00,0.211,VAL,Weekend,Summer
2021-04-16 16:00:00,0.036,VAL,Weekday,Summer
2021-04-16 13:00:00,0.218,VAL,Weekday,Summer
2021-04-15 16:00:00,0.868,VAL,Weekday,Summer
2021-04-15 19:00:00,1.943,VAL,Weekday,Summer
2021-04-18 11:00:00,0.185,VAL,Weekend,Summer
2021-04-17 17:00:00,0.126,VAL,Weekend,Summer
2021-04-18 21:00:00,0.356,VAL,Weekend,Summer
2021-04-15 11:00:00,2.251,VAL,Weekday,Summer
2021-04-15 21:00:00,1.312,VAL,Weekday,Summer
2021-04-16 20:00:00,1.929,VAL,Weekday,Summer
2021-04-15 18:00:00,1.329,VAL,Weekday,Summer
2021-04-17 19:00:00,2.034,VAL,Weekend,Summer
2021-04-19 07:00:00,0.231,VAL,Weekday,Summer
2021-04-18 05:00:00,0.404,VAL,Weekend,Summer
2021-04-18 15:00:00,1.843,VAL,Weekend,Summer
2021-04-17 06:00:00,1.827,VAL,Weekend,Summer
2021-04-16 14:00:00,0.554,VAL,Weekday,Summer
2021-04-16 04:00:00,0.05,VAL,Weekday,Summer
2021-04-17 23:00:00,0.334,VAL,Weekend,Summer
2021-04-19 01:00:00,0.126,VAL,Weekday,Summer
2021-04-18 10:00:00,1.195,VAL,Weekend,Summer
2021-04-18 04:00:00,0.056,VAL,Weekend,Summer
2021-04-15 22:00:00,0.419,VAL,Weekday,Summer
2021-04-17 00:00:00,0.115,VAL,Weekend,Summer
2021-04-15 17:00:00,0.173,VAL,Weekday,Summer
2021-04-16 03:00:00,0.5,VAL,Weekday,Summer
2021-04-19 08:00:00,0.608,VAL,Weekday,Summer
2021-04-18 16:00:00,2.288,VAL,Weekend,Summer
2021-04-17 12:00:00,0.055,VAL,Weekend,Summer
2021-04-17 07:00:00,3.142,VAL,Weekend,Summer
2021-04-21 03:00:00,0.911,VAL,Weekday,Summer
2021-04-21 23:00:00,0.118,VAL,Weekday,Summer
2021-04-21 13:00:00,0.205,VAL,Weekday,Summer
2021-04-22 09:00:00,0.277,VAL,Weekday,Summer
2021-04-23 14:00:00,0.465,VAL,Weekday,Summer
2021-04-23 04:00:00,0.05,VAL,Weekday,Summer
2021-04-21 00:00:00,0.302,VAL,Weekday,Summer
2021-04-22 19:00:00,1.272,VAL,Weekday,Summer
2021-04-23 11:00:00,1.654,VAL,Weekday,Summer
2021-04-23 01:00:00,0.037,VAL,Weekday,Summer
2021-04-19 11:00:00,2.754,VAL,null,Summer
2021-04-19 21:00:00,0.206,VAL,Weekday,Summer
2021-04-21 20:00:00,2.13,VAL,Weekday,Summer
2021-04-21 10:00:00,0.154,VAL,Weekday,Summer
2021-04-19 19:00:00,0.313,VAL,Weekday,Summer
2021-04-22 01:00:00,0.111,VAL,Weekday,Summer
2021-04-21 19:00:00,1.968,VAL,Weekday,Summer
2021-04-20 15:00:00,0.378,VAL,Weekday,Summer
2021-04-22 16:00:00,0.096,VAL,Weekday,Summer
2021-04-20 00:00:00,0.242,VAL,Weekday,Summer
2021-04-20 23:00:00,0.136,VAL,Weekday,Summer
2021-04-22 21:00:00,0.34,VAL,Weekday,Summer
2021-04-20 03:00:00,0.057,VAL,Weekday,Summer
2021-04-20 18:00:00,1.063,VAL,Weekday,Summer
2021-04-21 16:00:00,0.341,VAL,Weekday,Summer
2021-04-19 23:00:00,0.092,VAL,Weekday,Summer
2021-04-20 12:00:00,1.171,VAL,Weekday,Summer
2021-04-20 20:00:00,1.135,VAL,Weekday,Summer
2021-04-22 13:00:00,0.194,VAL,Weekday,Summer
2021-04-22 07:00:00,0.05,VAL,Weekday,Summer
2021-04-22 17:00:00,0.634,VAL,Weekday,Summer
2021-04-22 10:00:00,0.855,VAL,Weekday,Summer
2021-04-22 00:00:00,0.313,VAL,Weekday,Summer
2021-04-23 09:00:00,2.574,VAL,Weekday,Summer
2021-04-19 17:00:00,0.424,VAL,Weekday,Summer
2021-04-21 15:00:00,1.216,VAL,Weekday,Summer
2021-04-23 03:00:00,0.252,VAL,Weekday,Summer
2021-04-21 08:00:00,0.365,VAL,Weekday,Summer
2021-04-20 06:00:00,1.002,VAL,Weekday,Summer
2021-04-20 16:00:00,0.069,VAL,Weekday,Summer
2021-04-20 05:00:00,1.038,VAL,Weekday,Summer
2021-04-19 16:00:00,0.802,VAL,Weekday,Summer
2021-04-21 09:00:00,0.196,VAL,Weekday,Summer
2021-04-22 06:00:00,0.05,VAL,Weekday,Summer
2021-04-21 02:00:00,0.126,VAL,Weekday,Summer
2021-04-22 11:00:00,0.851,VAL,Weekday,Summer
2021-04-19 22:00:00,0.224,VAL,Weekday,Summer
2021-04-20 17:00:00,0.039,VAL,Weekday,Summer
2021-04-20 22:00:00,0.115,VAL,Weekday,Summer
2021-04-20 10:00:00,0.212,VAL,Weekday,Summer
2021-04-21 14:00:00,0.419,VAL,Weekday,Summer
2021-04-22 18:00:00,2.045,VAL,Weekday,Summer
2021-04-22 23:00:00,0.052,VAL,Weekday,Summer
2021-04-20 14:00:00,1.547,VAL,Weekday,Summer
2021-04-22 02:00:00,0.029,VAL,Weekday,Summer
2021-04-22 12:00:00,0.341,VAL,Weekday,Summer
2021-04-22 15:00:00,0.369,VAL,Weekday,Summer
2021-04-20 04:00:00,0.109,VAL,Weekday,Summer
2021-04-19 12:00:00,3.967,VAL,Weekday,Summer
2021-04-22 05:00:00,0.187,VAL,Weekday,Summer
2021-04-23 08:00:00,2.749,VAL,Weekday,Summer
2021-04-22 22:00:00,0.121,VAL,Weekday,Summer
2021-04-20 01:00:00,0.057,VAL,Weekday,Summer
2021-04-20 11:00:00,1.127,VAL,Weekday,Summer
2021-04-20 21:00:00,0.312,VAL,Weekday,Summer
2021-04-23 05:00:00,0.048,VAL,Weekday,Summer
2021-04-23 10:00:00,3.647,VAL,Weekday,Summer
2021-04-20 07:00:00,0.623,VAL,Weekday,Summer
2021-04-21 07:00:00,0.133,VAL,Weekday,Summer
2021-04-21 12:00:00,0.847,VAL,Weekday,Summer
2021-04-19 18:00:00,0.284,VAL,Weekday,Summer
2021-04-21 01:00:00,0.113,VAL,Weekday,Summer
2021-04-19 15:00:00,0.884,VAL,Weekday,Summer
2021-04-19 20:00:00,0.239,VAL,Weekday,Summer
2021-04-22 08:00:00,0.044,VAL,Weekday,Summer
2021-04-21 04:00:00,0.87,VAL,Weekday,Summer
2021-04-23 02:00:00,0.037,VAL,Weekday,Summer
2021-04-22 20:00:00,0.332,VAL,Weekday,Summer
2021-04-21 18:00:00,0.104,VAL,Weekday,Summer
2021-04-21 21:00:00,0.953,VAL,Weekday,Summer
2021-04-22 04:00:00,0.043,VAL,Weekday,Summer
2021-04-22 14:00:00,0.154,VAL,Weekday,Summer
2021-04-20 09:00:00,0.263,VAL,Weekday,Summer
2021-04-23 13:00:00,1.971,VAL,Weekday,null
2021-04-20 19:00:00,2.062,VAL,Weekday,Summer
2021-04-21 05:00:00,0.114,VAL,Weekday,Summer
2021-04-19 14:00:00,1.124,VAL,Weekday,Summer
2021-04-23 06:00:00,0.59,VAL,Weekday,Summer
2021-04-20 13:00:00,0.24,VAL,Weekday,Summer
2021-04-21 17:00:00,0.128,VAL,Weekday,Summer
2021-04-23 00:00:00,0.21,VAL,Weekday,Summer
2021-04-21 22:00:00,0.136,VAL,Weekday,Summer
2021-04-20 02:00:00,0.024,VAL,Weekday,Summer
2021-04-20 08:00:00,0.233,VAL,Weekday,Summer
2021-04-19 13:00:00,1.4,VAL,Weekday,Summer
2021-04-21 06:00:00,0.136,VAL,Weekday,Summer
2021-04-21 11:00:00,4.006,VAL,Weekday,Summer
2021-04-23 07:00:00,0.381,VAL,Weekday,Summer
2021-04-22 03:00:00,0.268,VAL,Weekday,Summer
2021-04-23 12:00:00,1.139,VAL,Weekday,Summer
2021-04-27 13:00:00,2.646,VAL,Weekday,Summer
2021-04-27 03:00:00,0.165,VAL,Weekday,Summer
2021-04-25 22:00:00,0.278,VAL,Weekend,Summer
2021-04-25 02:00:00,0.334,VAL,Weekend,Summer
2021-04-25 12:00:00,0.126,VAL,Weekend,Summer
2021-04-26 18:00:00,0.304,VAL,Weekday,Summer
2021-04-26 08:00:00,0.193,VAL,Weekday,Summer
2021-04-27 00:00:00,0.14,VAL,Weekday,Summer
2021-04-27 10:00:00,0.14,VAL,Weekday,Summer
2021-04-23 21:00:00,0.062,VAL,Weekday,Summer
2021-04-26 15:00:00,0.511,VAL,Weekday,Summer
2021-04-26 00:00:00,0.203,VAL,Weekday,Summer
2021-04-24 02:00:00,0.04,VAL,Weekend,Summer
2021-04-24 14:00:00,0.714,VAL,Weekend,Summer
2021-04-24 22:00:00,0.103,VAL,Weekend,Summer
2021-04-26 20:00:00,0.32,VAL,Weekday,Summer
2021-04-24 17:00:00,1.996,VAL,Weekend,Summer
2021-04-27 16:00:00,0.22,VAL,Weekday,null
2021-04-26 12:00:00,0.197,VAL,Weekday,Summer
2021-04-23 17:00:00,0.367,VAL,Weekday,Summer
2021-04-25 15:00:00,1.006,VAL,Weekend,Summer
2021-04-24 11:00:00,0.256,VAL,Weekend,Summer
2021-04-25 18:00:00,2.344,VAL,Weekend,Summer
2021-04-25 17:00:00,1.068,VAL,Weekend,Summer
2021-04-25 20:00:00,1.073,VAL,Weekend,Summer
2021-04-24 08:00:00,1.854,VAL,Weekend,Summer
2021-04-24 18:00:00,0.35,VAL,Weekend,Summer
2021-04-26 19:00:00,0.276,VAL,Weekday,Summer
2021-04-27 05:00:00,0.54,VAL,Weekday,Summer
2021-04-23 16:00:00,1.128,VAL,Weekday,Summer
2021-04-26 03:00:00,0.294,VAL,Weekday,Summer
2021-04-27 12:00:00,0.086,VAL,Weekday,Summer
2021-04-26 13:00:00,0.071,VAL,Weekday,Summer
2021-04-25 04:00:00,0.029,VAL,Weekend,Summer
2021-04-24 19:00:00,0.163,VAL,Weekend,Summer
2021-04-23 15:00:00,0.964,VAL,Weekday,Summer
2021-04-24 12:00:00,0.652,VAL,Weekend,Summer
2021-04-25 21:00:00,0.481,VAL,Weekend,Summer
2021-04-23 20:00:00,0.106,VAL,Weekday,Summer
2021-04-24 07:00:00,2.521,VAL,Weekend,Summer
2021-04-25 16:00:00,1.087,VAL,Weekend,Summer
2021-04-26 02:00:00,0.131,VAL,Weekday,Summer
2021-04-26 09:00:00,0.153,VAL,Weekday,Summer
2021-04-25 05:00:00,0.079,VAL,Weekend,Summer
2021-04-27 11:00:00,0.19,VAL,Weekday,Summer
2021-04-24 01:00:00,0.034,VAL,Weekend,Summer
2021-04-25 10:00:00,2.038,VAL,Weekend,Summer
2021-04-27 06:00:00,0.226,VAL,Weekday,Summer
2021-04-26 04:00:00,1.01,VAL,Weekday,Summer
2021-04-26 14:00:00,2.188,VAL,Weekday,Summer
2021-04-26 01:00:00,0.209,VAL,Weekday,Summer
2021-04-26 11:00:00,0.26,VAL,Weekday,Summer
2021-04-24 03:00:00,0.096,VAL,Weekend,Summer
2021-04-24 13:00:00,3.003,VAL,Weekend,Summer
2021-04-24 23:00:00,0.11,VAL,Weekend,Summer
2021-04-24 00:00:00,0.056,VAL,Weekend,Summer
2021-04-24 10:00:00,0.311,VAL,Weekend,Summer
2021-04-26 21:00:00,0.438,VAL,Weekday,Summer
2021-04-23 18:00:00,1.249,VAL,Weekday,Summer
2021-04-24 20:00:00,0.1,VAL,Weekend,Summer
2021-04-27 07:00:00,0.083,VAL,Weekday,Summer
2021-04-27 17:00:00,2.293,VAL,Weekday,Summer
2021-04-25 09:00:00,1.728,VAL,Weekend,Summer
2021-04-25 19:00:00,1.961,VAL,Weekend,Summer
2021-04-25 11:00:00,0.7,VAL,Weekend,Summer
2021-04-24 09:00:00,2.683,VAL,Weekend,Summer
2021-04-25 06:00:00,0.041,VAL,Weekend,Summer
2021-04-27 04:00:00,0.674,VAL,Weekday,Summer
2021-04-24 06:00:00,1.498,VAL,Weekend,Summer
2021-04-27 01:00:00,0.103,VAL,Weekday,Summer
2021-04-25 23:00:00,0.414,VAL,Weekend,Summer
2021-04-25 03:00:00,0.46,VAL,Weekend,Summer
2021-04-26 07:00:00,0.31,VAL,Weekday,Summer
2021-04-25 00:00:00,0.041,VAL,Weekend,Summer
2021-04-23 22:00:00,0.194,VAL,Weekday,Summer
2021-04-25 07:00:00,1.435,VAL,Weekend,Summer
2021-04-26 06:00:00,0.387,VAL,Weekday,Summer
2021-04-26 16:00:00,0.561,VAL,Weekday,Summer
2021-04-27 08:00:00,0.066,VAL,Weekday,Summer
2021-04-23 19:00:00,0.296,VAL,Weekday,Summer
2021-04-23 13:00:00,1.971,VAL,null,Summer
2021-04-27 15:00:00,0.285,VAL,Weekday,Summer
2021-04-26 23:00:00,0.157,VAL,Weekday,Summer
2021-04-24 05:00:00,1.19,VAL,Weekend,Summer
2021-04-27 02:00:00,0.31,VAL,Weekday,Summer
2021-04-24 15:00:00,0.568,VAL,Weekend,Summer
2021-04-25 14:00:00,1.902,VAL,Weekend,Summer
2021-04-25 01:00:00,0.07,VAL,Weekend,Summer
2021-04-27 09:00:00,0.349,VAL,Weekday,Summer
2021-04-25 08:00:00,1.56,VAL,Weekend,Summer
2021-04-24 04:00:00,0.272,VAL,Weekend,Summer
2021-04-23 23:00:00,0.039,VAL,Weekday,Summer
2021-04-26 10:00:00,0.02,VAL,Weekday,Summer
2021-04-26 05:00:00,1.516,VAL,Weekday,Summer
2021-04-27 14:00:00,2.749,VAL,Weekday,Summer
2021-04-24 16:00:00,0.438,VAL,Weekend,Summer
2021-04-26 22:00:00,0.304,VAL,Weekday,Summer
2021-04-25 13:00:00,0.682,VAL,Weekend,Summer
2021-04-24 21:00:00,0.317,VAL,Weekend,Summer
2021-04-26 17:00:00,0.758,VAL,Weekday,Summer
2021-04-30 23:00:00,0.12,VAL,Weekday,Summer
2021-04-27 23:00:00,0.126,VAL,Weekday,Summer
2021-05-01 18:00:00,0.125,VAL,Weekend,Summer
2021-04-29 01:00:00,0.045,VAL,Weekday,Summer
2021-04-29 11:00:00,0.688,VAL,Weekday,Summer
2021-04-30 03:00:00,0.484,VAL,Weekday,Summer
2021-04-30 13:00:00,0.379,VAL,Weekday,Summer
2021-05-01 08:00:00,0.818,VAL,Weekend,Summer
2021-04-27 20:00:00,0.16,VAL,Weekday,Summer
2021-05-01 02:00:00,0.229,VAL,Weekend,Summer
2021-05-01 12:00:00,0.9,VAL,Weekend,Summer
2021-04-28 06:00:00,0.333,VAL,Weekday,Summer
2021-04-28 09:00:00,0.194,VAL,Weekday,Summer
2021-04-30 00:00:00,0.217,VAL,Weekday,Summer
2021-05-01 15:00:00,1.006,VAL,Weekend,Summer
2021-04-28 19:00:00,0.699,VAL,Weekday,Summer
2021-04-30 10:00:00,0.151,VAL,Weekday,Summer
2021-04-30 20:00:00,2.448,VAL,Weekday,Summer
2021-05-01 05:00:00,0.218,VAL,Weekend,Summer
2021-04-27 19:00:00,1.149,VAL,Weekday,Summer
2021-04-28 01:00:00,0.227,VAL,Weekday,Summer
2021-04-28 21:00:00,0.257,VAL,Weekday,Summer
2021-04-28 16:00:00,0.908,VAL,Weekday,Summer
2021-04-30 06:00:00,0.062,VAL,Weekday,Summer
2021-04-28 13:00:00,0.357,VAL,Weekday,Summer
2021-04-27 16:00:00,0.22,VAL,null,Summer
2021-04-29 09:00:00,1.1,VAL,Weekday,Summer
2021-04-29 17:00:00,2.011,VAL,Weekday,Summer
2021-04-30 09:00:00,0.175,VAL,Weekday,Summer
2021-04-28 10:00:00,0.186,VAL,Weekday,Summer
2021-04-29 14:00:00,2.774,VAL,Weekday,Summer
2021-04-28 20:00:00,0.291,VAL,Weekday,Summer
2021-04-27 18:00:00,2.372,VAL,Weekday,Summer
2021-05-01 03:00:00,0.032,VAL,Weekend,Summer
2021-04-29 06:00:00,0.576,VAL,Weekday,Summer
2021-04-28 14:00:00,0.463,VAL,Weekday,Summer
2021-05-01 17:00:00,0.143,VAL,Weekend,Summer
2021-04-29 13:00:00,0.28,VAL,Weekday,Summer
2021-05-01 10:00:00,1.744,VAL,Weekend,Summer
2021-04-28 04:00:00,0.301,VAL,Weekday,Summer
2021-04-30 08:00:00,0.398,VAL,Weekday,Summer
2021-04-30 18:00:00,0.385,VAL,Weekday,Summer
2021-04-29 23:00:00,0.284,VAL,Weekday,Summer
2021-04-27 22:00:00,0.303,VAL,Weekday,Summer
2021-05-01 04:00:00,0.113,VAL,Weekend,Summer
2021-04-29 00:00:00,0.087,VAL,Weekday,Summer
2021-04-29 07:00:00,0.589,VAL,Weekday,Summer
2021-04-28 03:00:00,0.07,VAL,Weekday,Summer
2021-04-30 12:00:00,1.026,VAL,Weekday,Summer
2021-04-29 12:00:00,0.333,VAL,Weekday,Summer
2021-04-30 01:00:00,0.41,VAL,Weekday,Summer
2021-05-01 16:00:00,0.131,VAL,Weekend,Summer
2021-04-29 19:00:00,2.066,VAL,Weekday,Summer
2021-05-01 21:00:00,0.218,VAL,Weekend,Summer
2021-04-30 19:00:00,1.65,VAL,Weekday,Summer
2021-04-28 15:00:00,0.343,VAL,Weekday,Summer
2021-04-28 02:00:00,0.042,VAL,Weekday,Summer
2021-04-28 22:00:00,0.217,VAL,Weekday,Summer
2021-04-28 12:00:00,0.129,VAL,Weekday,Summer
2021-04-30 07:00:00,0.155,VAL,Weekday,Summer
2021-04-29 18:00:00,2.11,VAL,Weekday,Summer
2021-04-29 20:00:00,1.195,VAL,Weekday,Summer
2021-04-29 10:00:00,0.558,VAL,Weekday,Summer
2021-04-29 08:00:00,0.557,VAL,Weekday,Summer
2021-04-30 14:00:00,0.309,VAL,Weekday,Summer
2021-04-28 08:00:00,0.07,VAL,Weekday,Summer
2021-04-29 05:00:00,1.064,VAL,Weekday,Summer
2021-05-01 14:00:00,4.246,VAL,Weekend,Summer
2021-04-30 22:00:00,0.924,VAL,Weekday,Summer
2021-04-30 02:00:00,0.265,VAL,Weekday,Summer
2021-04-30 11:00:00,0.163,VAL,Weekday,Summer
2021-04-30 17:00:00,0.206,VAL,Weekday,Summer
2021-04-29 02:00:00,0.042,VAL,Weekday,Summer
2021-04-29 22:00:00,0.274,VAL,Weekday,Summer
2021-04-27 21:00:00,0.114,VAL,Weekday,Summer
2021-05-01 09:00:00,2.578,VAL,Weekend,Summer
2021-05-01 06:00:00,2.32,VAL,Weekend,Summer
2021-05-01 11:00:00,0.513,VAL,Weekend,Summer
2021-04-28 05:00:00,0.332,VAL,Weekday,Summer
2021-04-28 17:00:00,1.474,VAL,Weekday,Summer
2021-05-01 13:00:00,1.812,VAL,Weekend,Summer
2021-04-28 07:00:00,0.161,VAL,Weekday,Summer
2021-04-29 16:00:00,0.808,VAL,Weekday,Summer
2021-05-01 07:00:00,1.024,VAL,Weekend,Summer
2021-04-29 03:00:00,0.222,VAL,Weekday,Summer
2021-05-01 00:00:00,0.058,VAL,Weekend,Summer
2021-04-30 05:00:00,0.273,VAL,Weekday,Summer
2021-04-30 15:00:00,0.528,VAL,Weekday,Summer
2021-04-28 11:00:00,0.335,VAL,Weekday,Summer
2021-04-29 15:00:00,1.893,VAL,Weekday,Summer
2021-04-30 04:00:00,0.067,VAL,Weekday,Summer
2021-05-01 19:00:00,0.447,VAL,null,null
2021-04-28 18:00:00,2.245,VAL,Weekday,Summer
2021-04-28 23:00:00,0.376,VAL,Weekday,Summer
2021-05-01 01:00:00,0.042,VAL,Weekend,Summer
2021-04-29 21:00:00,0.483,VAL,Weekday,Summer
2021-04-30 16:00:00,1.164,VAL,Weekday,Summer
2021-04-30 21:00:00,1.915,VAL,Weekday,Summer
2021-04-29 04:00:00,0.351,VAL,Weekday,Summer
2021-04-28 00:00:00,0.091,VAL,Weekday,Summer
2021-05-03 06:00:00,0.039,VAL,Weekday,Summer
2021-05-03 16:00:00,0.644,VAL,Weekday,Summer
2021-05-05 07:00:00,3.035,VAL,Weekday,Summer
2021-05-05 17:00:00,0.222,VAL,Weekday,Summer
2021-05-05 04:00:00,0.249,VAL,Weekday,Summer
2021-05-05 14:00:00,0.447,VAL,Weekday,Summer
2021-05-05 01:00:00,0.048,VAL,Weekday,Summer
2021-05-05 11:00:00,1.244,VAL,Weekday,Summer
2021-05-03 03:00:00,0.263,VAL,Weekday,Summer
2021-05-03 13:00:00,0.421,VAL,Weekday,Summer
2021-05-03 23:00:00,0.113,VAL,Weekday,Summer
2021-05-03 00:00:00,0.134,VAL,Weekday,Summer
2021-05-05 21:00:00,0.128,VAL,Weekday,Summer
2021-05-02 18:00:00,1.73,VAL,Weekend,Summer
2021-05-03 20:00:00,0.744,VAL,Weekday,Summer
2021-05-01 22:00:00,0.362,VAL,Weekend,Summer
2021-05-02 03:00:00,0.124,VAL,Weekend,Summer
2021-05-06 02:00:00,0.241,VAL,Weekday,Summer
2021-05-04 19:00:00,1.604,VAL,Weekday,Summer
2021-05-02 06:00:00,1.441,VAL,Weekend,Summer
2021-05-04 04:00:00,0.032,VAL,Weekday,Summer
2021-05-02 15:00:00,0.477,VAL,Weekend,Summer
2021-05-04 01:00:00,0.233,VAL,Weekday,Summer
2021-05-03 19:00:00,1.563,VAL,Weekday,Summer
2021-05-04 21:00:00,0.125,VAL,Weekday,Summer
2021-05-02 23:00:00,0.154,VAL,Weekend,Summer
2021-05-02 20:00:00,0.447,VAL,Weekend,Summer
2021-05-02 00:00:00,0.182,VAL,Weekend,Summer
2021-05-04 16:00:00,0.966,VAL,Weekday,Summer
2021-05-05 12:00:00,0.115,VAL,Weekday,Summer
2021-05-04 13:00:00,1.968,VAL,Weekday,Summer
